index,Maximum Installs
10603,2581
10604,0
10605,26
10606,14
10607,32
10608,189528
10609,615
10610,991
10611,78819
10612,2842
10614,1
10615,1
10616,9354
10617,444
10618,32
10619,97395
10620,195938
10621,7896
10622,18
10623,711
10624,193
10626,758
10628,1398
10629,0
10630,62081
10631,46
10632,4
10633,4880
10634,170
10635,123979
10636,154
10637,369427
10638,1050241
10639,12
10640,237
10641,1714
10642,2945
10643,2785
10644,8115
10645,334
10646,189
10647,23147
10648,298
10649,109
10650,20574
10651,7171
10652,7900
10653,34575
10654,622
10655,166
10656,4240
10657,86
10658,227160
10659,56
10660,1664
10661,105650
10662,1922
10663,7
10664,183
10665,591
10666,166
10667,2040
10668,167763
10669,232
10670,9
10671,7633
10672,260
10673,81
10674,93984
10676,1220
10677,164022
10678,22
10680,28982
10681,27
10682,212
10683,2252
10684,8616
10685,39
10686,1995
10687,228
10688,187930
10689,7
10691,61959
10692,12
10693,27
10694,106
10695,1071
10696,6127
10697,1774
10698,48
10699,62
10700,15224
10701,74517
10702,15387
10703,16
10705,1624
10707,3024
10708,93
10709,983
10710,11
10711,53760
10712,7214941
10713,1105
10714,152
10716,431507
10717,14541339
10718,2774
10719,509
10720,535
10721,190
10722,5687
10723,24
10724,54945
10725,421
10726,103
10727,30
10729,7951
10730,299
10732,26785
10733,10
10734,3
10735,39383
10736,21500
10737,13358
10738,60
10739,1975
10740,5092
10741,403
10742,3955
10743,367796
10744,8609
10745,104
10746,368
10747,245
10748,13729
10749,4881
10750,15
10752,96317
10753,1311
10754,230714
10755,2
10756,1359
10757,3505
10758,35272
10759,2223735
10760,123979
10761,95
10762,3
10763,7
10764,2775
10766,7
10767,33
10768,114
10769,365
10771,1701
10772,79
10773,7263
10774,113
10775,2815
10776,216
10777,289
10778,5234
10779,404
10781,75
10782,1191
10783,1
10784,74
10785,14089
10786,158
10787,644
10788,306
10789,23800
10790,41485
10791,254
10792,39852
10793,24
10794,63
10795,1555
10796,30006
10797,1006013
10798,237
10799,116785
10800,11690
10801,40
10802,12
10803,73
10804,4880
10805,427458
10806,54
10807,13558
10808,66884
10809,10
10810,500
10811,10
10812,19
10814,653
10817,196
10819,24223
10820,204
10821,2252
10822,365
10823,866
10824,5940
10826,26
10827,2954
10828,126
10829,219
10830,32
10831,13
10832,11
10833,65322
10834,32610
10835,107
10836,1266
10837,46
10838,590
10839,23725
10840,89
10841,23
10842,8794
10843,774
10844,211465
10845,215
10846,147
10847,27
10848,1129
10850,217
10852,3935
10853,55
10854,226
10855,20348
10856,38
10857,3579223
10858,37
10859,9057
10860,11406
10861,269
10863,3786
10865,4423
10866,4017
10867,861
10869,2259
10870,38
10871,395
10872,1186
10873,975
10874,23612
10875,417
10876,18
10877,19
10878,42
10879,3259
10880,26033
10881,71
10882,841
10883,31
10885,308
10886,391
10887,3482
10888,230
10889,39
10890,95
10891,83
10892,559054
10893,622
10894,181
10895,4
10896,1867006
10897,708
10898,5
10899,81
10900,195938
10901,81
10902,10201
10903,10
10904,602857
10905,35
10906,111
10907,7455
10908,58
10909,181
10910,3019
10911,1071
10912,6238
10913,14444
10914,34921
10915,93
10916,2223735
10917,6378
10918,3702
10919,320
10920,2
10921,157
10922,14169
10923,50
10924,457155
10925,4
10926,6
10927,186
10928,271
10929,1335205
10931,994
10932,2
10933,12105
10934,20092
10935,501
10936,85515
10937,845179
10938,7389
10939,53
10940,279
10941,33
10942,31006
10943,1199
10944,28004
10945,1869
10946,4386
10947,44
10948,87
10949,673
10950,1411
10951,207
10953,2774
10954,193
10955,1016
10957,3645
10958,3
10959,2327
10960,186
10961,967
10962,81
10963,757
10964,263
10965,982
10966,201008
10967,576
10968,120
10969,89
10970,352
10971,153
10972,0
10973,2
10974,47
10975,3955
10976,14
10977,18047
10978,90
10979,20
10980,488
10981,8391
10982,6
10983,70
10984,4070
10985,24
10987,172
10988,2568
10989,119
10990,73
10991,50224
10992,151
10993,8208
10994,544191
10995,1517
10996,33
10997,423
10998,73
10999,0
11000,21082
11001,12143
11002,4
11004,2887497
11005,25
11006,12
11007,327
11008,45
11009,9
11010,147
11011,588
11012,267
11013,6
11014,701
11015,834
11016,11185
11017,354
11018,14
11019,24
11021,368
11022,11872
11023,205
11024,432
11025,3735
11026,10008
11027,91
11028,50224
11029,27019
11030,2458
11031,100
11032,9819
11033,5648
11034,179452
11035,588
11036,21898
11037,1
11038,12
11039,18125
11040,1599
11041,5838
11042,1
11043,111729
11044,1060
11045,255
11046,6101
11047,11
11048,409
11049,21
11050,69490
11051,3256
11052,29
11053,15
11054,12402
11055,33677
11056,7878
11057,9322
11058,2376
11059,19943
11060,56839
11061,41
11062,188
11063,5261
11064,3804
11065,1574
11066,1
11067,6983
11068,30728
11069,5951
11070,9836
11071,3300
11072,60
11073,17
11074,23
11075,606
11076,18927
11077,247
11078,3485
11079,362
11080,8730
11081,34
11083,78
11085,501
11086,2990
11087,60
11088,1577
11089,33731
11090,320
11091,653
11092,373
11093,494
11094,6565
11095,7015
11096,64
11097,26
11098,96
11100,127
11101,733
11102,2838
11103,5364
11104,174
11105,14
11106,85
11108,96
11109,13637
11110,28982
11111,0
11112,4548
11113,10496
11114,318
11115,2775
11116,6322
11118,7353083
11119,6824
11120,78
11121,115112
11122,592
11123,1532
11124,11
11125,1214
11126,156
11127,8467
11128,26654
11130,188
11131,9785
11132,8875
11133,2469
11134,6
11135,74471
11136,15
11137,80625
11138,1003
11139,517
11140,9286
11141,3
11142,3914
11143,44
11144,1390
11145,139
11146,1753744
11147,983
11148,4
11149,459
11150,292
11151,6359
11153,6221
11154,15224
11155,72590
11156,219
11157,202
11159,5496
11160,2409
11161,21
11162,475
11163,161
11165,1263415
11166,297
11167,3186
11168,666
11169,1
11170,283
11171,146
11172,2076
11173,21
11174,8708
11175,3
11176,114
11177,28
11178,1146
11179,1872
11180,1579
11181,89
11182,76895
11183,148
11184,25
11185,301
11186,3783
11187,3792
11188,88
11189,318
11190,1465
11191,912
11192,518
11193,3853
11195,120
11196,498
11197,179894
11198,92
11199,2537
11200,85
11201,0
11204,64594
11205,15839
11206,61
11207,4858
11208,458
11210,279
11211,1038
11213,7
11214,35286
11215,1871
11216,257
11217,129432
11218,1744284
11219,8434
11220,70978
11221,34
11222,137
11223,4005
11224,13900
11225,247077
11226,352
11227,9785
11228,2149
11229,33
11230,339
11231,424
11232,41
11233,1083212
11234,974
11235,778
11236,97305
11237,20092
11238,1681
11239,122
11240,985
11241,3329
11242,540
11243,6251
11244,9504
11245,6320
11246,449
11247,139
11248,9
11249,1793
11250,2161
11251,3293
11252,623
11253,17673
11254,9
11255,8
11256,481379
11257,2856
11258,10877
11259,244
11261,5194
11262,5261
11263,1599
11264,8
11265,24126
11266,2219
11267,20327
11268,0
11269,158
11270,82
11271,4092
11272,114437
11274,248
11275,6220
11276,2413
11277,166
11278,3715
11279,374
11280,19
11281,132
11282,15
11283,587
11284,89
11285,132
11286,4093
11287,386
11288,5
11289,8413424
11290,27
11291,160181
11292,107
11293,40646
11294,27
11295,23147
11297,9732
11298,364
11299,62455
11300,14172
11301,148
11302,19
11303,49
11304,2698
11305,26935
11307,50
11308,17044
11309,826
11310,1360
11311,79
11312,7263
11313,5532
11314,152
11315,2581
11316,34
11317,751
11318,14604
11319,511
11321,1572
11322,33
11323,1232
11324,3329
11325,422
11326,629
11327,1465
11328,5
11329,13789
11330,226
11331,283
11332,315
11333,84737
11334,111
11335,27856
11336,418
11337,10713
11338,1017
11339,114
11340,28
11341,1582338
11342,63979
11343,172
11344,843
11345,8434
11346,994
11347,1976
11348,20297
11349,14089
11351,35
11352,14756
11353,1695
11354,3783
11355,3273
11356,171
11357,9856
11358,72
11359,1440
11361,26
11362,29
11363,312
11364,57040
11366,46392646
11367,262
11368,365
11369,2994
11371,63953
11372,144
11373,11
11374,20
11375,96
11376,724
11377,2554
11378,4
11379,186
11380,17
11381,1892
11382,18
11383,2101
11384,3202
11385,368
11386,1291
11387,103
11389,17085
11391,340
11392,9393
11393,1093
11394,0
11395,24
11396,1360
11397,7504
11398,779
11399,34
11400,51392
11401,59
11402,28956
11403,25
11404,87
11405,17597
11406,47
11407,3273
11409,3
11410,11872
11412,80
11413,190
11414,5558
11415,62694
11416,101
11417,2327
11418,4614
11419,665
11420,259633
11421,131867
11422,525
11423,188
11424,76193
11425,2351
11426,602
11427,7790
11428,4213
11429,3191
11431,271
11432,145925
11433,315349
11434,12376
11435,1
11436,662
11437,93437098
11439,32645
11440,468
11441,10180
11442,31
11443,16
11444,5
11446,2551
11447,299740
11448,408102
11449,190
11450,3010
11451,1802
11452,37
11453,17560
11454,1247
11455,24
11456,54172
11457,23081
11458,44
11459,532
11460,58
11461,150
11462,3786
11463,13789
11464,11814
11465,150
11466,113233
11469,26668
11470,104
11471,2990
11472,563
11473,1233
11474,210
11475,25491
11476,2881
11477,18
11478,26
11479,18968
11480,1
11481,14557
11482,6755
11483,13
11484,65322
11485,44708
11486,150
11487,19
11488,10
11489,66892
11490,7969
11491,13536
11492,4
11493,258459
11494,1642
11495,16
11496,14303
11497,1515
11498,99
11499,283
11500,882
11501,889
11502,30
11503,4677
11504,88
11505,4841
11506,46137
11507,2062
11508,8093
11509,108833
11510,28
11511,841
11512,7738
11515,73549
11516,12
11517,6674
11518,12
11519,50874
11520,0
11521,19
11522,12
11523,5
11524,43234
11525,5
11526,1039
11527,8792
11528,14
11529,33725
11531,114437
11532,19
11533,132
11534,153
11535,1966
11536,13384
11537,143
11538,602
11539,658
11540,109
11541,47599
11542,8875
11543,13900
11544,627
11545,576
11546,169
11547,12303
11548,165
11549,573695
11550,16267
11551,1893
11552,17158
11553,8
11554,46
11555,473
11556,2
11557,7720
11558,1204
11559,752
11560,11323
11561,5815
11562,2219
11563,196052
11564,11475
11565,23204
11566,152
11567,23
11568,1199
11569,21748
11570,215
11571,5
11572,252
11573,111729
11574,8656
11575,51
11576,292
11577,47
11578,31
11579,145
11580,20015
11581,115
11582,338766
11583,34280
11584,4881
11585,498
11586,146416
11587,189
11588,6244
11589,10469
11590,26
11591,268
11592,643
11593,3821
11594,493
11595,307
11596,58086
11597,131
11598,4
11599,31
11600,90
11601,15874
11602,1412
11603,12
11604,730
11605,461
11606,3273
11607,38423
11608,5569
11609,4479
11610,524
11611,297
11612,15
11613,796
11614,41573
11615,139
11616,8
11617,1279
11618,2465
11619,70
11621,350
11622,4
11623,2
11624,20470
11625,341
11626,4615
11627,530
11628,195
11629,262
11630,65
11631,391
11632,152
11633,118
11635,20
11636,84
11637,318
11638,146
11639,2329
11640,102
11641,76
11642,4231
11643,2274
11644,81
11645,21165
11646,18
11647,22
11648,15
11649,2015
11650,843
11651,4035
11652,1667
11653,1412
11654,210
11655,40078
11656,3814
11657,149
11658,13
11659,68831
11660,167
11661,61
11662,623
11664,6667
11665,4177
11666,367
11667,6088
11668,340
11669,666
11670,28956
11671,824
11672,17
11673,4136
11674,226
11675,329
11676,2895
11677,2414
11678,322
11679,111848
11680,4231
11681,82
11682,7
11683,790
11684,953
11685,19
11686,1838
11687,30618
11688,26785
11689,8
11690,11586
11691,1509
11692,2211
11694,7983561
11696,10
11697,6828
11698,2992
11699,58364
11700,133
11701,62485
11702,89
11703,1
11704,8205
11705,159
11706,168
11707,18927
11708,491
11709,533
11710,521
11712,192
11713,6
11714,84052
11715,25007
11717,557173
11718,307
11719,178
11720,1518
11721,8616
11722,11165
11723,584
11725,1691
11726,2075
11727,5815
11728,2307
11729,313
11731,34
11732,4894
11733,1640
11735,34155
11736,300
11737,135
11738,11130
11739,240
11740,61
11741,234914
11742,53
11743,52
11744,13704
11745,3855
11746,719
11747,538
11748,1191
11749,3022
11750,19
11751,1959
11752,882
11753,1386
11754,23204
11755,583
11756,9383
11757,8
11758,711
11759,90
11760,912901
11761,45629
11762,724
11763,5
11764,27330
11765,55683
11766,110
11767,11586
11768,35
11769,4
11770,1274
11771,246
11772,56
11774,108833
11775,116
11776,212
11777,87
11778,183
11779,1
11781,150
11782,5
11783,359
11784,3
11785,10
11787,245075
11788,20762
11789,278
11790,110
11791,4197
11792,154
11793,1
11794,10768
11795,1
11796,25
11797,213
11798,281
11799,25
11800,346
11802,102
11803,4826
11804,12
11805,473998
11806,227160
11807,108
11808,177
11809,104
11810,1003
11811,4
11812,6
11813,8078
11814,2149
11815,119
11816,39
11817,6667
11818,527
11819,36823
11820,109
11821,3652
11822,2
11823,29454
11824,738
11826,30
11827,295
11828,4420
11829,102281
11830,559054
11831,11041
11832,54
11833,1885
11834,40
11835,18548
11836,267
11837,795
11838,4015
11839,1303
11840,1295
11841,74
11842,4750
11843,1610
11844,170
11845,2
11846,9
11847,66253
11848,22
11850,19
11851,327
11852,50455
11853,249
11854,5
11855,139183
11856,246
11857,14444
11858,1465
11859,375
11860,4093
11861,11
11862,58
11863,11
11865,2
11866,7948
11867,10945
11868,1363
11869,2581
11870,34295
11871,144981
11872,724
11873,866
11874,107
11875,99
11876,113
11877,130488
11878,64
11879,1869
11880,3137
11881,5838
11882,400
11883,468
11884,991
11885,191
11886,44
11887,1191
11889,1645
11890,47
11891,2
11892,251
11893,2572
11894,1105
11895,35
11896,32741
11897,12
11898,37
11899,10
11900,4907
11901,132
11902,3135
11903,46606
11904,7065
11905,9
11906,631
11907,87
11908,6869
11909,43127
11910,12143
11911,129921
11912,553167
11913,12105
11914,744
11916,5
11917,581
11918,566
11919,77
11921,162
11922,16
11923,101266
11924,3
11925,113090
11926,6
11927,172
11928,138
11930,152
11931,6158
11933,375
11934,53760
11935,48
11936,9804
11937,67509
11938,20
11939,4494
11940,624
11941,1108
11942,1571
11943,649
11944,228
11946,107
11947,8563
11948,259
11949,13227
11950,1348
11951,14
11952,279
11953,30618
11954,16267
11955,51001
11956,2572
11957,398
11958,120
11959,215
11961,2726
11962,20493
11963,22350
11964,1
11965,7048
11966,119
11967,4858
11968,289933
11969,9
11970,936
11971,34
11972,9908
11973,315
11974,42
11975,697
11976,23
11977,229
11978,5016
11979,93
11980,13
11981,12849
11982,7
11983,1274
11984,193
11986,576
11987,298
11988,5430
11989,3
11990,2
11991,4
11992,26277
11994,77
11995,554
11996,1838
11997,34
11998,51
11999,29
12000,48
12001,795
12002,1610
12003,263363
12004,4907
12005,11592
12006,527
12007,51
12008,53
12009,5692
12010,1287
12011,425
12012,22300
12013,218934
12014,16
12015,9607
12016,2654
12017,2
12018,5349
12019,183
12020,5833
12021,17391
12022,142
12023,10
12024,54
12025,79751
12026,427
12027,337
12028,44
12029,1874
12030,118
12031,749
12032,156
12033,124
12034,84
12035,2338
12036,1220
12037,169
12038,109
12039,587
12040,839
12041,5393
12042,455955
12043,3310
12044,1502
12045,266
12046,3243376
12047,18156
12048,27737580
12049,39
12050,784
12053,6
12054,183
12055,4479
12056,795
12057,6
12058,30
12059,521
12060,1
12062,74
12063,5086
12064,16
12065,658
12066,36
12067,43116
12068,3676
12069,457155
12070,420
12071,16
12072,2503
12073,49
12074,2914
12075,11675
12076,494
12077,1615
12078,5819
12079,2161
12080,13
12082,21748
12083,2120
12084,218
12085,42566855
12086,102
12087,26
12088,79752
12089,101
12090,374
12091,28158
12092,23359
12093,239461
12094,70
12096,196
12098,15
12099,5
12100,17
12101,8
12102,31981
12103,3
12104,172366
12105,546
12106,80
12107,21165
12108,8
12109,43511
12110,26033
12111,564
12112,102
12113,3
12114,30
12115,12892286
12116,6808
12117,114
12118,84
12119,5
12120,326
12121,188
12122,650
12123,7353083
12124,7
12125,24
12126,191088
12127,180
12128,645
12129,27330
12130,321
12131,1838
12132,179
12133,110
12134,680
12135,6127
12137,31
12138,76
12139,764
12140,1081234
12141,152
12142,11
12143,45
12144,71535
12145,3
12146,3180
12147,336
12148,376
12149,17
12150,1
12151,4515
12152,3137
12153,7878
12154,354
12155,0
12156,45
12157,104
12158,21
12159,14
12160,29
12161,23930627
12162,1186
12163,177
12164,151
12165,19
12166,162
12167,3137
12168,32132
12169,2177
12170,590
12171,1345343
12172,83
12173,954
12174,79752
12175,70
12176,53822
12177,304
12178,29
12179,199
12180,4409
12181,257
12182,1000
12183,2793
12184,9476
12185,4025
12186,532
12187,179
12188,3021
12189,87
12190,3121
12191,298
12192,205
12193,3383
12194,532
12195,46
12196,32
12197,173864
12198,2844
12199,581
12200,27330
12201,315
12202,124
12203,180
12204,7
12205,750299
12206,5336
12207,93769
12208,604798
12209,5234
12210,42994
12211,37
12212,135
12213,12
12214,120
12215,71
12216,81
12217,174
12218,5987
12219,13992
12220,1491
12221,125
12222,3121
12224,1453
12225,45
12226,317
12227,897432
12228,24
12229,54
12230,840
12231,32610
12232,1624
12233,4043
12234,21748
12235,54
12236,7
12237,75
12238,31121
12239,50
12240,11550
12241,5950
12242,69490
12243,1035
12244,19
12246,7646
12247,374
12248,1040
12249,180
12250,2827
12251,1287
12252,42175
12253,5016
12254,131
12255,2503
12256,322736
12257,528
12258,35
12259,881
12260,219
12261,27267
12262,9134
12263,88761
12264,31
12265,29
12266,42994
12267,3652
12268,83
12269,1122
12270,1336
12271,4827
12272,1645
12273,865
12274,142046
12275,30397
12276,421
12277,350
12279,5
12281,659
12282,4011
12283,17
12284,1503
12285,16377
12286,10945
12287,2308089
12288,0
12289,205
12290,8093
12291,10558
12292,25283
12293,24
12294,124251
12295,3523
12296,2984
12297,52
12298,4
12299,158
12300,3042
12302,479
12303,478
12304,45
12305,138
12306,6735
12307,5569
12308,5
12309,496
12310,33731
12311,45642
12312,35
12313,9804
12314,7634
12315,82329
12316,5987
12317,71
12318,7
12319,134077
12320,259
12321,295
12323,14
12324,84
12326,8
12328,46
12329,3273
12330,10
12331,1259
12332,875
12333,40
12334,217
12335,124
12336,6079
12337,9
12338,8086
12339,18868
12340,15
12341,4099
12342,51
12343,4043
12344,77307
12346,281
12347,88
12348,366
12349,1615
12350,786
12351,13735
12352,33
12353,1951
12355,43127
12356,179894
12357,2672
12358,192993
12359,1698
12360,69948
12361,4407
12362,20
12363,214
12364,295
12365,152
12366,218
12367,8208
12368,226
12369,758
12370,38862
12371,5797
12372,1036
12373,3259
12374,21
12375,154
12376,190
12377,2536
12378,34
12380,885
12381,96
12382,535853
12383,285
12384,2
12385,0
12386,13680
12387,136
12389,1336
12390,109079
12391,51
12392,41
12394,44257
12395,54945
12397,13992
12398,296
12399,624
12400,0
12401,15635
12402,795
12403,263431
12404,368
12405,1965
12406,299
12407,8208
12408,213
12409,25
12410,46
12411,1602
12412,2
12413,1642
12414,10496
12415,1303
12416,312
12417,1054
12418,229
12419,3484
12420,1723
12421,31
12422,183655
12423,3690
12424,52237
12425,294620
12426,18043
12427,10529
12428,717
12429,533
12430,15098
12431,581
12432,2887497
12433,118
12434,41485
12435,1261
12436,38
12437,1035
12438,135
12439,200
12440,74
12441,113090
12443,44545
12444,18927
12445,1366
12446,5626
12447,30
12448,34
12449,67
12450,4181
12451,2501
12452,4663
12453,410
12454,11
12455,843
12456,48
12457,183655
12458,86182
12459,30
12460,285
12461,195
12462,125
12463,40
12464,301
12465,3974
12466,4399
12467,3180
12468,28
12469,340
12470,2816
12471,8071
12472,7
12473,22445
12475,2634
12476,263
12477,321
12478,39167
12479,36010
12480,69490
12481,29
12482,19
12483,348
12484,835
12485,85
12486,456
12487,815
12488,779
12489,49
12490,72014
12491,2945
12492,2432
12493,75
12494,26029
12495,13159
12496,1313
12497,14386
12498,9059
12499,52592
12500,18968
12501,59
12502,37
12503,42252
12504,41445
12505,266
12507,21
12508,7780
12509,12748
12510,27783
12511,266197
12513,21917
12514,22
12515,2211
12516,35
12517,46
12518,359
12519,213
12520,629
12521,28
12522,91
12523,413
12524,135068
12525,32
12526,30728
12527,22290
12528,61
12529,468
12530,1558
12531,115
12532,4307
12533,12197
12534,106
12535,81
12536,2
12537,1838
12538,57
12539,3
12540,40
12541,52
12542,13662
12543,2
12544,729
12545,292
12546,157
12547,94
12548,2501
12549,14
12550,10406
12551,6
12552,4247
12553,36167
12554,1114
12555,94
12556,3931759
12557,171
12558,215
12559,29077
12560,1673
12561,3786
12562,67560
12564,4231
12565,182
12566,8035
12567,69310
12569,2860
12570,4122
12571,164
12572,3
12573,343
12574,620
12576,38
12577,991
12578,7877
12579,96
12580,57517
12581,8
12582,285
12583,21
12585,182
12586,385
12587,2551
12588,6221
12590,1728
12591,11221
12592,5004
12593,11690
12594,1892
12596,7287
12597,26
12598,52020
12599,10872
12600,2252
12601,273
12602,343
12603,8793
12604,18188
12605,10104
12606,1303
12607,527
12608,10257
12609,58364
12610,5
12611,791
12612,9578
12613,104
12614,2175
12616,2006
12617,16
12618,155831
12619,293
12620,7263
12621,21760
12622,95706
12623,8045
12624,64183
12625,88
12626,21082
12627,24
12628,6
12629,1869
12631,442
12632,53
12633,3138
12634,1518
12635,65
12636,14
12637,36010
12638,845
12640,87
12641,1838
12642,12849
12643,208
12644,597
12645,875
12646,259
12647,64
12648,65
12649,13
12651,11
12652,440
12653,1395831
12654,2634
12655,50639
12656,3149
12657,1034
12658,991
12659,336
12660,4
12661,14557
12662,235
12663,10619
12664,1483
12665,22661
12666,1892
12667,26661
12669,216040
12670,81
12671,797
12672,46
12673,682252
12674,104791
12675,4153028
12676,106
12677,1594
12678,35
12679,454
12680,14
12682,33
12684,96064
12685,16029
12686,6
12687,96165
12688,308
12689,41573
12690,11
12691,1572
12692,44598
12693,1241722
12694,77
12695,2206
12696,775
12697,296
12698,7
12699,1393
12700,7
12701,2341
12702,2626
12703,32
12704,16651
12705,5542
12706,20467
12707,1845606
12708,208
12709,35
12710,336
12711,126
12712,967
12713,10904
12714,76367
12715,356
12716,499711
12717,17767
12718,236
12719,185
12720,29848
12721,319
12722,10
12723,2101
12724,142
12725,13
12727,190418
12728,7990
12729,45086
12730,74185
12731,73503
12732,957
12733,36
12734,2648
12735,6079
12736,12
12737,140
12738,681915
12739,866
12740,66
12741,752
12742,4125
12743,35
12745,1480
12746,1092
12747,3008
12748,1
12749,264
12750,70422
12751,246202
12752,405
12754,200
12755,4
12756,50837320
12757,95706
12758,20508
12759,14
12760,9382
12761,712
12762,11813
12763,95
12764,137
12765,8045
12766,1081234
12767,1313
12768,536
12769,3881
12770,299
12771,120
12772,11724
12773,11
12774,217
12775,1442
12776,681
12777,5
12778,5236
12779,4105
12780,92
12781,627
12782,511
12783,19
12784,139342
12785,13
12787,32610
12788,65
12789,3
12790,23
12791,374
12792,185
12794,4013
12795,427
12796,6918
12797,7586
12798,9
12799,1578
12800,19
12801,45642
12802,23026
12803,1839
12804,17
12805,30
12806,186
12807,333
12808,1113
12809,492
12810,11
12812,6611
12813,175
12814,355
12815,8045
12816,9548
12817,52
12818,7780
12819,6
12820,5
12821,81
12822,26668
12823,18047
12824,81446
12826,16744
12827,312260
12828,118620
12829,179
12830,21519
12831,2076
12832,245
12833,87
12834,24
12835,19065
12836,2140
12837,232
12838,9
12839,101
12840,7633
12841,92
12842,181
12843,104
12844,3096
12845,624362
12846,209
12847,4
12848,4
12849,1465
12850,1078
12851,7546258
12852,29
12853,359
12854,10246
12855,107
12856,61
12857,90
12858,547
12859,36
12860,289
12861,349
12862,263
12863,511
12864,75
12865,954
12866,66884
12867,1297
12869,25
12870,1723
12871,811242
12872,382
12873,428
12874,17322
12875,21093
12876,31981
12877,12
12878,2540
12879,60
12880,4984
12881,14
12882,251
12883,12551
12884,4729
12885,41
12886,63
12887,321
12888,240
12889,8
12890,15
12891,2616646
12892,666
12893,1288
12894,5416
12895,182
12896,0
12897,33
12898,271
12899,454
12900,620
12901,65
12902,119
12903,63922
12904,62
12905,90
12906,42
12907,1
12908,12379
12909,1215
12910,113
12911,21
12912,55
12913,11165
12914,210
12915,187
12916,3691
12917,1373
12918,91993
12919,3774
12921,39
12922,11062
12923,630
12924,1982
12925,1711
12926,31
12927,2
12928,117
12929,73549
12930,25
12931,1460
12932,640546
12933,1950
12934,13075
12935,4159
12936,27330
12937,936
12938,89
12939,2149
12941,7
12942,584290
12943,20519
12944,60
12945,1000
12947,21898
12948,104779
12949,902
12950,8205
12951,15805
12953,7
12954,48175
12955,65820
12956,701692
12957,30
12958,59
12959,10619
12960,4881
12961,7948
12963,323
12964,563
12965,437
12966,656
12967,14617
12968,37
12969,1
12970,2998
12971,113
12972,46606
12973,96
12974,2842
12975,668
12976,208
12977,4503
12978,16
12979,25995
12980,17
12981,9663
12982,50
12983,2640
12984,32645
12985,50
12986,2230
12987,41
12989,6162
12990,4
12991,15
12992,2064
12993,2043
12994,10406
12995,1407
12996,26
12998,795
12999,4941
13000,30006
13001,34
13002,952
13003,431
13004,391
13005,585
13006,44
13007,3500
13008,18
13009,26
13010,7308
13011,26
13012,29
13014,26545
13015,45
13016,215
13017,6
13018,5449
13019,146
13020,301
13021,307
13022,29265
13023,550
13024,1129
13025,2076
13026,540
13027,1356
13028,11550
13030,1297
13031,4136
13032,367
13033,11760
13034,2
13035,11637
13036,8
13037,575
13038,20327
13039,7171
13040,2
13041,1246
13042,678
13043,19
13044,20699
13045,5586
13046,750299
13048,411786
13049,110
13050,9
13051,98818
13053,24
13054,1261
13055,46
13056,6549
13057,717
13058,1277
13059,717
13060,239958
13061,130
13062,20470
13063,3838
13064,1602
13065,9
13066,1672
13067,4728
13068,6479
13069,2429096
13070,1
13071,1358
13072,12526
13073,298
13074,200
13075,458863
13076,1578
13077,89953
13078,70
13080,1214
13081,57
13082,70
13083,106
13084,966
13085,81
13086,215074
13087,21760
13088,6287
13089,135
13090,1187
13091,21399
13092,3248
13093,7746593
13094,287
13095,105
13096,32415
13097,3
13098,19
13099,129
13100,5
13101,6674
13102,2536
13103,6221
13104,19
13105,1468
13106,21108
13107,474735
13108,1588
13109,735
13110,46
13111,146
13112,3151
13113,2217149
13114,151
13115,1279
13116,161
13117,31981
13118,13001
13119,16
13120,17673
13121,5393
13122,2925
13123,45
13124,403860
13125,14039
13126,26
13127,834
13128,31418
13129,4307
13130,984
13131,35
13132,701
13133,0
13134,1095
13135,511784
13136,0
13137,41
13138,25336
13139,119
13140,251
13141,119
13142,5392
13143,29479
13144,4038
13145,23930627
13146,34
13147,345789
13148,28281
13149,95
13150,50639
13151,192
13152,11844
13153,1959
13154,22
13155,1321
13156,204602
13158,25
13159,9059
13160,222
13162,78
13163,6568
13164,17
13165,1922
13166,24
13167,263363
13168,0
13169,16389
13170,57711
13171,1071
13172,165
13173,19
13174,0
13175,87
13176,3603
13177,11394
13178,26
13179,136
13180,87
13181,11816
13182,527
13183,8454
13184,191
13185,21
13186,167
13187,70858
13189,317
13190,13558
13191,2792712
13193,59306
13194,0
13195,86
13196,18927
13197,44
13198,408102
13199,200
13200,12849
13201,2769
13202,273
13203,9
13204,428
13205,6158
13206,3
13207,122
13208,285
13209,711
13211,48175
13212,2095
13213,774
13214,17560
13215,7
13216,2120
13217,3
13218,5496
13219,3
13220,220
13221,80
13222,42
13223,183655
13224,128
13225,2838
13226,1
13227,508
13228,12
13229,750299
13230,426265
13231,1038
13232,0
13233,886
13234,2
13235,23
13236,368
13237,106149
13238,925
13239,3615
13240,527
13241,15
13242,27330
13244,87
13245,6236
13246,26935
13247,199
13248,10
13249,55143
13250,186
13251,112
13252,74038
13253,278
13254,527
13255,2793
13256,15491
13257,3691
13258,1599
13259,7185
13261,339
13262,9811705
13263,3149
13264,6
13265,85
13267,145682
13268,14151
13269,12
13270,1672
13271,0
13272,890
13273,57
13274,186
13275,1106
13276,3273
13277,5838
13279,65
13280,4
13281,1442
13282,1501
13283,834
13284,14
13285,8587
13286,430
13288,183
13289,1277
13290,100
13291,36
13292,824
13293,5348
13294,23
13295,159
13296,27330
13297,34020
13298,91
13299,1
13300,14
13301,28
13302,9
13303,4775
13304,17044
13305,6918
13306,187
13307,114951
13308,319
13309,4190
13310,872
13311,59
13312,226
13313,301504
