index,Maximum Installs
15294,4
15295,16638
15297,496
15298,1237
15299,63
15300,37732
15301,25
15302,3338
15303,20
15304,180
15305,3
15306,6
15307,42670
15308,7307
15309,1738
15310,1413
15311,807235
15312,26
15313,1714
15314,429
15315,947
15316,144
15317,1127
15318,0
15319,11599
15321,8145
15322,50
15323,11431
15324,276
15325,200
15327,42
15328,3627852
15329,122
15330,43
15331,819
15332,2825
15333,10
15334,145
15335,1794
15336,1281
15337,8858
15338,12
15339,448
15340,1005
15341,6
15342,1120
15343,46
15344,1619
15345,2869342
15346,7870
15347,285
15348,526004
15349,49
15350,279171
15352,269
15353,88995
15354,578
15355,2713
15356,1139
15357,1155
15358,294
15359,38902
15360,30
15361,829
15362,14152
15363,1756
15364,322
15365,1907
15366,2
15367,2537
15368,3492
15369,304
15370,541
15371,23360
15372,50
15373,48
15374,140575
15375,206
15376,3
15377,19
15378,6707
15379,627
15380,114019
15381,13
15382,128546
15384,6404
15385,70693
15386,23094
15387,15340
15388,74
15391,17
15392,13955
15393,2222
15394,636
15396,170
15397,389
15398,46
15399,468
15400,67
15401,182
15402,118
15403,4729
15404,422
15405,229
15406,4106
15407,54
15408,2
15409,68
15410,19
15411,7348
15412,40
15413,31
15414,253
15415,1771
15417,6
15418,2
15419,33324
15420,118
15421,31
15422,3
15423,766
15424,123938
15425,11
15426,11
15427,200
15428,119099
15429,330
15430,2370
15431,10
15432,3066
15433,118
15434,4097
15435,274
15438,4
15439,722955
15440,1447
15441,723
15442,548
15443,79
15444,579751
15445,2551
15446,38
15447,1134
15448,0
15449,2
15450,4819
15451,6143
15452,874
15453,6402
15454,25
15455,259
15456,1
15457,6325
15458,15917
15459,9
15460,109
15461,5412
15462,3221
15463,3654
15464,827
15465,245
15466,10
15467,323
15468,1633
15469,11
15470,227
15471,259
15472,10
15473,257359
15474,18
15475,300
15476,28
15477,56
15478,132
15479,11028
15480,76318
15481,86
15482,194
15483,258
15484,408
15485,47
15486,12
15487,2
15488,227
15489,238
15490,27
15491,11707
15493,57
15494,91
15495,30
15496,3112
15497,6
15498,33605
15499,17053
15500,10207
15501,40
15502,59
15503,1411
15504,7
15505,24152
15506,150
15507,447
15508,59
15509,5629
15510,2789
15512,548
15513,785498
15514,5753
15515,2425
15516,6
15517,4
15518,377
15519,1809
15520,15
15521,141
15522,376
15523,84
15524,15
15525,32
15526,10
15527,1720
15530,101
15531,66
15532,376
15533,241
15534,10
15535,470
15536,23
15537,1
15538,4548
15539,42
15540,20
15541,16581
15542,52
15543,31026
15544,1586
15545,236
15546,591
15547,249
15548,34857
15549,1657
15550,1219
15551,3515
15552,1407539
15553,342
15554,475
15555,526
15556,2
15557,104
15558,3
15559,33
15560,17135
15561,118
15562,1075
15563,7271
15564,256
15565,32
15566,211
15567,6255
15569,201
15570,122
15572,1283
15573,10
15574,451345
15575,2633
15576,7
15577,251
15578,4011
15579,18426
15580,284
15581,685
15582,14
15583,1246
15584,58
15585,27
15586,26802
15587,965
15588,0
15590,913
15591,135
15592,131
15593,625
15594,209700
15596,49824
15597,70
15598,214
15599,144
15600,4
15601,4
15602,88716
15603,376
15605,928
15606,637
15607,11930
15608,123004
15609,323
15610,570
15611,5976
15612,484
15614,29
15615,121
15616,12
15617,110
15618,6
15619,2389
15620,78
15621,19491
15622,444
15623,5681
15624,14
15625,209
15626,21
15627,49732
15628,384
15629,1872
15630,230
15631,21243
15632,23304
15633,35
15636,249
15637,57
15638,31289
15639,280584
15640,19329
15641,1501
15643,4744
15644,2082
15645,50
15646,193
15647,1182
15648,162
15649,2
15650,117
15651,5001
15652,2123
15653,1916224
15654,46322
15655,1392
15656,39
15657,362
15658,236
15659,1432
15660,107
15661,0
15662,153
15663,4421
15664,79
15665,14882
15666,1060
15667,45
15668,6836
15669,624
15670,45
15671,12214
15672,247
15673,25713
15674,46961216
15675,176
15676,970
15677,105
15678,3
15679,17401818
15680,116071
15681,2049866
15682,560
15683,12
15684,1407
15685,320
15686,642
15687,32596
15688,1437
15690,7537
15691,78553050
15693,323
15694,11365
15695,851
15696,28955
15697,29
15698,42753
15699,115287
15700,8452
15701,1147
15702,24610
15703,122
15704,1396
15705,3807
15706,5772
15707,7690
15708,324108
15709,1590
15710,1303
15711,12
15712,1331
15713,43050
15714,1241
15715,6388
15716,25
15717,103
15718,5
15719,393735
15720,8151
15721,158
15722,23075
15723,554
15724,193
15727,3262
15728,19
15729,57
15730,128
15731,25
15732,31316
15733,373
15734,1664
15735,3597
15736,22
15737,182
15738,3499
15739,23
15740,4284
15741,129705
15742,1202
15743,88572
15744,71
15745,6701
15746,6259
15747,49
15748,971
15749,38
15750,47190
15751,3581
15752,290
15753,70952
15754,28
15755,1774
15756,242
15757,1079
15758,773
15759,1693
15760,30
15762,23
15763,118905
15764,148040
15765,32101
15766,89
15767,1146
15768,118798
15769,248
15770,17
15771,84
15772,515
15773,6368
15774,22082
15775,296
15776,294432
15777,6
15778,212
15779,53
15780,3
15781,625
15782,158
15784,10207
15785,1410
15786,130760
15787,71
15788,1391
15789,11283
15790,791835
15791,1776
15792,2
15793,2688
15794,32
15795,4084
15796,142
15797,263
15798,5
15799,9836
15800,298
15801,10029
15802,16235
15804,28
15805,438
15806,297
15807,51
15808,1880
15809,1153801
15811,66201
15812,51
15813,15
15814,153176
15815,63218
15816,54006
15817,2792
15818,11
15819,9
15820,6029
15821,502022
15822,146
15823,289
15824,117733
15825,38
15826,393
15827,39460
15828,1906
15829,29136
15830,10725
15831,35652
15832,4
15833,7874
15834,41753
15835,547152
15836,75
15838,68653
15839,123
15840,91
15841,102
15842,13545
15843,1989
15844,20
15845,5199
15846,510
15847,14
15848,496
15849,45
15850,3960
15851,383
15852,208
15853,2405
15854,61
15855,118
15856,16208
15857,5888
15858,109
15859,38
15860,2380
15861,549
15862,4308
15863,743
15864,69
15865,2251
15866,60
15867,0
15869,163
15870,2443
15871,21
15872,117
15873,83
15874,265
15875,9203
15876,3300
15877,6273
15878,76408
15879,2
15880,71516
15881,15926
15882,10297
15883,1158
15884,629581
15885,606
15886,15934150
15887,96
15888,4860
15890,57382
15891,1101
15892,115
15893,70615
15894,3
15895,61836
15896,2381
15897,151076
15898,2127
15899,670
15900,928
15901,45497
15902,3
15903,108
15904,5609
15905,115101
15906,49
15907,1077
15908,3209684
15909,1335722
15910,116
15911,6349
15912,6
15913,8289
15914,1125
15915,11516
15916,20
15917,2463
15918,6
15920,560
15921,275
15922,25
15923,16
15924,583
15925,3323
15926,967
15927,376177
15928,54018
15930,52
15931,331
15932,3486
15933,63
15934,0
15936,155
15937,22473
15938,1
15939,532
15940,964155
15941,20
15942,18979
15943,12998
15944,8187
15945,157
15946,59
15947,3716890
15948,700
15949,31890
15950,25630
15951,8
15952,2486
15953,37
15954,4338
15955,1795
15956,501
15957,800
15958,466
15959,1360
15960,662
15961,11
15962,4
15963,62
15964,17859
15965,5481
15966,475
15967,179
15968,12322
15969,113
15970,6606
15971,43
15972,62
15973,362
15974,15231
15975,12
15976,227
15977,33
15978,117711
15979,114
15980,54
15981,1219
15982,2952
15983,29
15984,318
15985,3297
15986,12793
15987,9333
15988,259067
15989,16793
15990,264
15991,868
15992,777
15993,8
15994,581
15995,2197
15996,3093
15997,37765
15998,54
15999,73
16000,42
16001,1149
16002,113411
16003,172
16004,8062
16005,8
16007,41895
16008,433
16009,280391
16010,22
16011,1463
16012,24764
16013,32
16014,76
16015,30
16016,126473
16017,9
16018,1460
16019,915
16020,231
16021,3859
16022,4639
16023,52996
16024,2035
16025,35743
16026,103
16027,218
16028,0
16029,48
16030,22
16031,13
16032,6471
16033,1782
16034,22183
16035,10
16037,672
16038,159
16039,35575
16040,4482
16041,1620
16042,661
16043,23
16044,18149
16045,180
16046,18888
16047,40146
16048,23
16049,216
16050,5173
16051,148
16052,58
16053,6158
16054,59598
16055,1316
16056,31
16057,3058
16058,16720
16059,293
16060,33
16061,627
16062,575
16063,4
16064,48340
16065,2836
16066,419
16067,22
16068,8017
16069,275
16070,679
16071,40
16072,1303
16073,1380
16074,17
16075,141
16076,9
16077,18
16079,87
16080,1818
16081,124
16082,308
16083,15464
16084,175
16085,40882
16086,2
16087,9
16088,36346
16089,6
16090,1927
16091,38
16092,34
16093,6969
16094,102
16095,5385
16096,700
16097,80
16098,130585
16099,17794
16100,178
16101,569
16102,43
16103,358
16104,228
16105,233
16106,82
16107,6303446
16108,47
16110,35188058
16111,749
16112,57640
16113,2025
16114,21580
16116,1974246
16117,34
16118,847
16119,52
16120,8
16121,1429
16122,689
16123,12
16124,94
16125,6558
16126,73
16127,133443
16128,6758
16129,167
16130,98
16131,16
16132,64
16133,56
16135,56753
16136,51
16137,2263
16138,4910099
16139,384516
16140,65
16141,496
16142,7897
16143,1116
16144,51
16145,144
16146,8734
16147,35050
16148,39
16149,2
16150,1797
16151,19556
16152,728
16153,236
16154,45
16155,1722
16156,19702
16158,46075
16159,2349
16160,2539214
16161,598
16162,1294
16163,370
16164,49
16165,9362
16166,10
16167,6
16168,1241412
16169,26092
16172,228
16173,421
16174,578
16175,99
16176,12
16177,19
16178,616553
16179,70974
16180,55
16181,38259
16182,19
16183,33
16184,359
16185,8
16186,549
16187,4551
16188,12093
16189,1166
16190,36550
16191,63
16192,25190
16193,170
16194,56
16195,447
16196,44
16197,27
16198,204
16199,3
16200,8209
16201,760
16202,115026
16203,177
16204,11952
16205,1400
16206,9747
16207,889258
16208,543
16209,25
16210,25472
16211,430
16213,19
16214,1368
16215,889047
16216,4654
16217,113
16218,465
16220,4457
16221,12923
16222,28
16223,47
16224,1009
16225,504
16226,227734
16227,11626
16228,48634
16229,76
16230,659
16231,52152
16232,5
16233,4712
16235,4542
16236,423770
16237,2383
16238,40286
16239,6
16240,6189
16241,39942
16242,13979
16243,8363824
16244,9812
16245,55
16246,379
16248,72
16249,174
16250,2554
16251,3
16252,45
16253,2713
16254,5045
16255,70
16256,1007
16257,33350
16258,101159
16259,2304
16261,359
16262,326
16263,10098
16264,619
16265,315
16266,237
16267,2683742
16268,128879
16269,72779
16270,38
16271,745
16272,176
16273,125491
16274,15
16275,48
16276,199
16277,18909
16278,590
16279,350
16280,303
16281,46212
16282,2304
16283,4
16284,7705
16285,5975
16286,779290
16287,18
16288,111
16289,77
16290,8251
16291,1903
16292,8224
16293,149
16294,25025
16295,53
16296,367
16297,34
16298,71
16299,103
16300,1565
16301,14
16303,1781
16304,44
16305,963
16306,22530
16307,15967
16308,3119
16309,161403
16310,23866
16311,75969
16313,5394
16314,254719
16315,49
16316,32
16317,4097
16318,32
16319,3238
16320,2431
16321,18
16322,407
16323,31390
16324,25
16325,110
16326,1661
16327,28708
16328,127
16329,439971
16330,120518
16331,10404
16332,201
16333,14
16334,51
16335,676
16336,5222
16337,9242
16338,2401
16339,2215
16340,1251
16341,581
16342,33
16344,358
16345,11085
16346,85
16347,21
16348,23
16349,54
16350,11699
16351,762
16352,29
16353,0
16355,14
16356,29373
16357,43506
16358,23526
16359,360
16361,16
16362,156
16363,10031
16365,9365
16366,340875
16367,123349
16368,23582
16369,7116
16370,531
16371,697
16372,42917
16373,1919455
16374,278
16375,6140
16376,83
16377,2859
16378,1005071
16379,15601
16380,171
16381,1678
16382,131295
16383,47810
16384,10
16385,10320
16386,4121
16387,1
16388,11964
16389,576
16390,15
16391,472159
16392,26246
16393,137
16394,21724
16395,75
16396,20
16397,55
16398,3
16399,877
16400,1404
16401,94
16402,121
16403,6909
16404,134
16406,67
16407,25
16408,425
16409,14186
16410,88
16413,718
16414,9
16415,29
16416,464
16418,4796
16419,29813
16420,7
16422,12346
16423,2446
16424,436
16425,929
16426,10278
16427,4513
16428,164
16429,28639
16430,29
16431,90
16432,13982
16433,5043
16434,227
16435,23903
16436,27112058
16437,2680
16438,418
16439,2395
16440,44422
16441,71
16442,15
16443,287
16444,330
16445,921
16447,8
16448,60807
16449,7
16450,1
16451,41105
16452,1773
16453,344715
16454,51751610
16455,193
16456,115
16457,2
16458,2311220
16459,64
16460,256
16461,23109
16462,270
16463,272
16464,3307
16465,545699
16466,12
16467,2358
16468,33820
16469,3137
16471,268
16473,331122
16474,37
16475,9790
16476,6142
16477,57
16478,11664152
16479,22
16480,51
16481,2001
16482,1478
16483,1255
16484,285
16485,22
16486,100020
16487,8467
16488,325
16489,148
16491,1706
16492,2013
16493,1068
16494,400
16495,4249
16496,91019
16497,1584
16498,2634
16499,119
16500,65793
16501,42016
16502,43568
16503,2482
16504,37
16505,63
16506,16328
16507,25
16508,60813
16509,148
16510,201
16511,4475
16512,3133
16514,13
16515,28502
16516,37
16517,1806
16518,4154
16519,28732
16520,8168
16521,490
16522,6945
16523,90
16524,101
16525,26
16526,81
16527,5611
16528,6
16529,1675
16530,14
16531,3060
16532,225
16533,33
16534,14
16535,1440
16536,50
16537,231
16539,578
16540,464
16541,1658
16542,1459
16543,2607
16544,6190
16545,7457
16546,16
16547,119
16548,3042785
16549,2132
16550,92
16551,4518
16552,852
16553,163326
16554,100
16555,18
16556,2013
16557,24
16558,2328522
16560,46
16561,1609
16563,78726
16564,646
16565,656
16566,44463
16567,3739413
16569,963618
16570,28412
16571,42
16572,34
16573,64
16574,24
16575,138
16576,1038129
16577,29
16579,106
16580,0
16581,966
16582,398
16583,182
16584,512
16585,116500
16586,1615
16587,8
16588,3
16589,16
16590,23046
16591,353320
16592,8
16593,324
16594,3106
16595,57498
16596,30933
16598,126
16599,2428
16600,8368
16601,142
16602,9472
16603,412
16604,59
16606,5941
16607,107
16608,215
16609,202
16610,2226
16611,28988
16612,6026
16613,122487
16614,43224
16615,0
16616,1435
16618,1510166
16619,438
16620,480
16621,10430
16622,615
16623,44
16624,8339
16626,58
16627,47
16628,57
16629,114
16630,12179
16631,9546
16632,116
16633,2
16634,228
16635,98
16636,14
16637,192348
16638,2036
16639,52247
16640,39
16641,10907
16642,811
16643,4777
16644,1451
16645,12
16646,8733
16647,25678
16648,87
16649,38328
16650,17
16651,349
16652,4182
16653,4849
16654,1958
16655,23
16656,1075
16657,3899
16658,23146
16659,62
16660,74419
16661,146181
16662,27
16663,11
16664,13
16665,2971
16666,63712
16667,1943
16668,2587
16669,355
16670,739
16672,40116
16673,21
16674,71
16675,874
16676,26044
16677,3836
16678,960
16679,127
16680,17117
16681,89
16682,3694
16683,46705
16684,49884
16685,4711
16686,33
16687,1305
16688,1293256
16689,8661
16690,231
16691,12880
16692,1219
16693,137
16694,119807
16695,18
16696,15
16697,186
16698,51
16699,5340
16700,1100
16701,5
16702,23
16703,162
16704,421
16705,120
16707,42
16708,55345
16709,4
16710,9205
16711,187
16712,1898
16713,103529
16714,3025
16715,731
16716,58
16717,1081
16718,91
16719,100
16721,57059
16722,6635
16723,20
16724,5885
16725,22976
16726,718
16727,462
16728,536
16729,167
16730,2961
16731,17
16732,34980
16733,1455
16734,7
16735,48431
16736,4012
16737,4273
16738,10
16739,616
16740,251
16741,1950
16742,111
16743,590
16744,321933
16745,175
16746,29016
16747,1068
16748,108
16749,3415
16750,31
16751,106
16752,45935
16753,13175
16754,176
16755,147
16756,485
16757,4821
16758,30371
16759,1923
16760,6027
16762,15527
16763,349
16764,2204
16765,666
16766,25374
16767,100
16768,964
16769,288
16770,2
16771,6302
16772,42191
16773,12888
16774,110296
16775,643
16776,121
16777,5015
16778,8525
16779,322
16780,3366
16781,230
16782,170
16783,87457
16784,41
16786,16957
16787,93
16788,7472
16789,70987
16790,586
16791,33587
16792,179
16793,4521497
16794,1680
16795,1360
16796,5776
16797,79
16798,148
16799,312
16801,2332
16802,56
16803,15
16804,1542
16805,78739
16806,1357762
16807,5518
16808,1778
16809,5
16810,3
16812,64
16813,14870
16814,27
16815,840
16816,49
16817,8
16818,6
16819,32
16820,4282
16821,909
16822,65
16823,38
16824,1505
16825,963
16826,6
16828,17
16829,956
16830,3
16831,2405
16832,36030
16833,809174
16834,13528
16837,200
16838,5330
16839,2482
16840,2387
16841,261
16842,11711
16843,150
16844,555
16845,1104
16846,25
16847,52
16848,375362
16849,141
16850,38
16851,584
16852,6
16853,172
16854,992
16855,4825
16856,4158
16857,513
16858,4286
16859,313
16860,386456
16861,12
16862,424
16863,21128
16864,2
16865,320
16866,63
16867,543
16868,96426
16869,2086
16870,18
16871,379
16872,90409
16873,50
16874,121
16875,19
16876,69242
16877,183091
16878,2161
16879,195
16880,305
16881,46
16882,6406
16883,1368
16884,2130
16886,36947
16887,1831
16888,13495
16889,122
16890,7
16891,71973
16892,1700
16893,127489
16894,32830
16895,189432
16896,180364
16897,43
16898,517
16899,770
16900,4482
16901,5
16902,137719
16903,8437
16904,5151
16905,7
16906,30
16907,89229
16908,4913
16909,340487
16910,18
16911,880764
16912,2757
16913,5493
16914,22981
16915,13
16916,4
16917,9857
16918,443
16919,102
16920,22336
16921,49
16923,664
16924,1180
16925,25
16926,1035
16927,196716
16928,8238
16929,5206
16930,18
16931,4176
16932,8489
16933,30
16934,949
16935,627684
16936,1228
16937,2506
16938,4949
16939,435237
16940,556
16941,2422
16942,999
16943,2424
16944,2822
16945,2318
16948,153
16949,35
16950,33683
16951,8
16952,8245
16953,2787
16954,51
16955,986121
16956,426
16957,14
16958,22
16959,1666
16960,206962
16961,64
16962,126
16963,87705
16964,41733
16965,31
16966,18
16967,144903
16968,73
16969,28
16970,374
16971,0
16973,41
16974,4453
16975,110
16976,3
16977,2997
16978,773
16979,205
16980,92
16981,32
16982,210
16984,3205
16985,304
16986,517
16987,474
16988,5120
16989,43570
16990,538
16991,42272
16992,391
16993,7075
16994,85
16995,3429
16996,26
16997,652
16998,437
16999,296
17000,783
17001,28363
17003,7795
17004,2740
17005,311
17006,36
17007,79
17008,4
17009,1391
17010,728
17011,66
17012,836
17013,180
17014,521
17015,1143
17016,34233
17017,6247
17018,10
17019,2017
17020,688
17021,13
17022,2752
17023,468
17024,175138
17025,32
17026,74
17027,198
17028,4297
17029,12874
17030,77
17031,1
17032,19465
17033,37
17034,1144
17035,7640
17036,55
17037,1222
17038,14
17039,130
17040,182
17041,563
17042,48251
17043,180
17044,0
17045,2039
17046,1062
17047,428
17048,462
17049,527
17050,254
17051,160
17052,1863
17053,3792
17054,994
17055,49
17056,2628
17057,27222047
17058,2387
17059,359290
17061,103503
17062,512
17063,24
17064,3267
17065,2
17066,33992
17068,15252
17069,8248
17070,3958
17071,18997
17072,28857
17073,4046
17074,10652
17075,65
17076,1873
17077,20264593
17078,228
17079,355
17080,7
17081,20291
17083,9559
17084,754
17085,22
17086,2
17087,8728
17088,178
17089,867
17090,19797
17091,2745
17092,247
17093,2403
17094,404
17095,52
17097,613
17098,105
17099,43
17100,119
17101,202
17102,32
17103,947
17104,1039
17105,678956
17106,293489
17107,2073
17108,406
17109,94
17110,33465
17111,3768
17112,2778
17113,2151
17114,287
17115,8
17116,2266
17117,97
17118,2698128
17119,24
17120,25
17121,2077512
17122,26050
17123,237789
17124,4246043
17125,1985
17126,80
17127,1765
17128,33
17130,110
17131,3235
17132,814
17133,2178
17134,1286
17135,163
17136,68
17137,68098
17138,213
17140,115
17141,1033945
17142,46
17143,5806
17144,234
17145,7066
17146,4
17147,752
17148,54
17149,1899
17150,214
17151,25968
17152,52757
17153,10961198
17154,699
17155,289
17156,174
17157,663
17158,53
17159,72
17160,1271
17161,411
17162,70
17163,1469
17164,64
17166,255
17167,65465
17168,83
17169,567
17170,2595433
17171,3473
17172,30
17173,16
17174,18414
17175,614
17176,27
17177,414
17178,909
17179,89
17180,1333
17181,40019
17182,104193
17183,1393
17184,125
17186,77
17187,36
17188,42443
17189,20
17190,7753
17191,218
17192,106459
17193,75
17194,326986
17195,1149
17197,916
17198,7
17199,266145
17200,4970
17202,2508
17203,21
17204,677
17205,3916
17206,34578
17207,344
17209,17
17210,233
17211,787569
17212,6762
17213,6573
17214,68
17215,1418
17216,163
17217,23964
17218,391
17219,1011
17220,52224
17221,380
17222,358
17223,642650
17224,48
17225,231
17227,8
17228,128
17229,0
17230,2657
17231,42
17232,30958
17233,22344
17234,215
17235,4819
17236,14670
17237,40111
17238,28255
17239,72
17240,13
17241,1602
17242,1483
17243,4
17244,2088
17246,6
17247,48
17248,6
17249,217
17250,1
17251,24213
17252,3529
17253,10026
17254,136
17255,22793
17256,1029
17258,1582
17259,1432
17260,1234
17261,298
17262,24
17263,1
17264,1150
17265,313
17266,198
17268,3
17269,1362
17270,85316
17271,1651
17272,45
17273,12
17274,7195
17275,100
17276,0
17277,37459
17278,3039
17279,29
17280,98
17281,16
17282,9
17283,356307
17284,11315
17285,249
17286,19614
17287,14
17288,188
17289,209
17290,26
17291,4
17293,1041
17294,83708
17295,268264
17296,220
17298,102
17299,1
17300,622
17301,120
17302,85
17303,19
17304,73270
17305,41
17306,398256
17307,4649
17308,4974
17309,47773
17310,3
17311,97
17312,106
17313,29
17314,1098
17315,33
17316,14231
17317,8
17318,1467
17319,197
17320,393
17321,121
17322,575434
17323,170843
17324,1333
17325,637
17326,792523
17328,842
17329,29
17330,1566
17331,2526
17332,359
17333,2
17334,6
17335,278
17336,705
17337,381
17338,48
17339,13466
17340,0
17341,91166
17342,405
17343,815
17344,3
17345,153
17346,1936
17347,27
17348,4058
17349,83
17350,772
17351,48
17352,13429
17353,57975
17354,1127
17355,165
17356,4
17357,216
17358,144
17359,46
17360,189
17361,402
17362,99049
17363,922
17364,1330
17365,68
17366,47
17367,138
17370,6102
17371,5614
17372,585
17373,108
17374,33683
17375,3165
17376,32
17377,820
17378,153
17379,15208
17380,14061
17381,47246
17382,1141
17383,925
17384,9
17386,204
17387,648
17388,37242
17389,8
17390,4546
17391,483
17392,76
17393,186794
17394,2268411
17395,66
17396,5608
17397,294
17398,9
17400,43705
17401,43685
17402,15
17403,5254
17404,0
17405,290
17406,71
17407,927
17408,96
17409,23
17410,1511
17411,41533
17412,67927
17413,51
17414,9113
17416,6623
17417,120268
17418,399
17419,623217
17420,2
17421,594626
17422,6
17423,452437
17424,556
17425,52
17426,7
17427,182
17428,28
17430,229
17431,152
17432,7270
17433,413
17434,97
17435,23
17437,214
17438,1241
17439,475
17440,14
17441,21515
17442,4059
17443,8610
17444,99
17445,44
17446,13
17447,387
17448,24033
17449,71
17450,244
17451,1757
17452,14229
17453,15269
17454,16670
17455,57
17456,3276
17457,9121
17458,314
17459,379
17460,12226
17461,362
17462,22824
17463,38268
17464,251490
17465,6832
17466,423
17467,3094
17468,58
17469,24
17470,2259
17471,24
17472,2575
17473,530
17474,3200
17475,454
17476,10235
17477,2360
17478,301
17480,48179
17481,1014033
17482,171446
17483,889
17484,271536
17485,108
17487,3001
17488,6
17489,394884
17490,278
17491,162
17492,574
17493,38209
17494,26999
17495,115
17496,1773
17497,198
17498,1006
17499,15
17500,282
17501,282
17502,1043937
17503,41
17504,25
17505,1657350
17506,199
17507,790
17508,31102
17509,12094
17510,52
17511,7
17512,2038
17513,167
17516,227900
17517,24
17518,13
17519,174
17520,8085
17521,489305
17522,43
17523,57
17524,4727
17525,6095
17526,121
17527,4439
17528,356538
17529,77528
17530,240
17531,8115
17532,527
17533,6634
17534,957
17535,6234793
17536,2629
17537,7
17538,53
17539,280
17540,33
17541,560
17542,13496
17543,11540
17544,1526
17545,27362
17546,81375
17548,5991
17549,22272
17550,70408
17551,685
17552,677999
17553,74
17554,597
17555,31
17556,1308
17557,2071
17558,50897
17559,4737
17560,1334
17561,26927
17562,16
17563,4626
17564,19
17565,108
17566,10797
17567,72
17568,981
17569,4834
17570,7049
17571,170
17572,12728
17573,141718
17574,1146
17575,32
17576,335
17577,26761
17578,11
17579,2689
17580,126331
17581,1840
17582,145945
17584,192
17585,1630
17586,124
17587,115
17588,550
17589,36
17590,100
17591,228
17592,77
17593,13
17594,113
17595,55
17596,2012
17597,130
17598,347796
17599,21
17600,1176
17601,2215
17602,1254
17603,18
17604,340
17605,625
17606,25257
17607,1899
17608,1
17609,2642
17610,1867
17611,0
17612,13
17613,20804
17614,1817
17615,551
17616,5518
17617,60
17618,14
17619,4706
17621,418
17622,5
17623,6
17624,1539074
17625,54
17626,26
17627,239
17628,40
17629,1659
17630,16544
17631,10
17632,8951
17634,568
17635,69
17636,279717
17637,11412
17638,113
17639,3103
17640,5
17641,1120
17642,37692
17643,802
17644,26
17645,2725
17646,2709
17647,16635
17648,38
17650,5776
17651,65
17652,85
17653,1360
17654,11
17655,8349
17656,2
17657,32
17658,205189
17659,19
17660,13
17661,12
17662,1450
17663,2980
17664,243
17665,1
17666,106
17667,8
17668,172
17669,53
17670,99
17671,65
17672,250
17673,1
17674,1575
17675,33
17676,71543
17677,6
17678,23438
17679,24318
17680,6
17681,4
17682,20790
17683,51
17684,9
17685,12544
17686,358
17687,483
17688,45
17689,17
17690,1200
17691,247
17692,957
17693,3674
17694,3713
17695,1051
17696,4
17697,13
17698,16409
17699,289
17700,59
17701,6213
17702,719
17703,5892
17704,22
17705,8
17706,14
17708,42
17709,24143
17710,1541
17711,3
17714,703580
17715,743
17716,52
17717,881
17718,59
17720,1088
17721,1558
17722,5404
17723,2474
17725,12619
17726,599775
17727,1604
17728,88
17729,42151
17730,44
17731,95645
17732,908
17733,48502
17735,89
17736,1070
17737,0
17738,4926
17739,3979
17740,117
17742,20
17743,111
17744,822
17745,10
17746,3
17747,3652
17748,145
17749,3767
17750,28
17751,186
17752,1
17753,3465
17754,692
17755,102
17756,3166
17757,1041
17758,4069
17759,429902
17760,103
17761,19
17762,15661
17763,503
17764,596
17765,204737
17766,2087
17767,13139
17768,750
17769,83
17770,206
17771,48972
17772,75
17773,132
17774,2597144
17775,1639
17776,91
17777,694
17778,620
17779,26
17780,2027
17781,58
17782,29755
17783,27
17784,6444
17785,55
17786,5272
17787,34
17788,10216
17789,1507
17790,125
17791,21717
17792,21
17793,1204
17794,738
17795,8070
17796,7021
17797,68
17798,296
17799,2075
17800,3957
17801,184
17802,11226
17803,5111
17804,36
17806,66
17807,293
17808,22877
17809,333
17810,57586
17811,7836
17812,1949
17813,647
17814,79741
17815,0
17817,2494
17818,22
17819,14159
17820,440
17821,11058
17822,12
17823,135521
17824,1098
17825,15
17826,2
17827,34472
17828,119
17829,18721
17830,3757
17831,208
17832,3246
17833,8549
17834,54
17835,1367666
17836,51
17837,708376
17839,2977
17840,2872
17841,121
17842,72101
17843,2814
17845,34077
17846,369
17847,1300
17848,15055
17849,1596
17850,76
17851,87
17852,615
17853,2495
17854,851
17856,354
17857,56
17858,37058
17859,1070
17860,60
17861,105129
17862,1966
17863,2405
17865,16
17866,5855
17867,4055
17868,2146
17869,434
17870,424
17872,60
17873,143095
17874,6
17875,702
17876,26376
17877,80
17878,1733
17879,8953
17880,573
17881,17805
17882,400
17883,79892
17884,47
17885,211
17886,1104
17887,4936
17888,43
17889,8186
17890,72301
17891,27
17892,12
17894,12
17895,230
17896,114
17897,43099
17898,1638053
17899,93
17900,2686
17901,177
17902,214494
17903,1514
17904,20614
17905,383
17906,475
17907,0
17909,22343
17910,4
17911,956
17912,57
17914,2382
17915,253
17916,1170
17917,3224
17918,3732
17919,59404
17920,5863
17921,445
17922,59450
17923,418
17924,9
17925,53
17926,60
17927,150
17928,257
17929,13
17930,26798
17931,4310
17933,2654
17934,2187
17935,33
17936,18287
17937,96
17938,336866
17939,8452
17940,126
17941,2708
17942,430
17943,73
17944,84
17945,45108
17946,8196
17947,1493
17948,172
17949,20
17950,11024
17951,924
17952,941970
17953,424
17954,323
17955,77848
17956,12574
17957,9862
17958,26667
17959,107
17960,855
17961,55
17962,652
17963,80
17964,447
17965,130
17966,1403
17967,4
17968,1143
17969,16609
17970,248
17971,1484
17972,4025
17973,4
17974,6310
17976,588
17977,34
17978,314
17979,145
17980,120
17981,68
17982,224
17983,1080
17984,328787
17986,307
17987,612
17988,50
17989,2775
17990,479
17992,864
17993,2429
