,Installs
15321,11.0
15322,13.0
15323,5.0
15324,7.0
15325,7.0
15327,4.0
15328,3.0
15329,7.0
15330,4.0
15331,16.0
15332,2.0
15333,4.0
15334,7.0
15335,2.0
15336,2.0
15337,11.0
15338,4.0
15339,7.0
15340,2.0
15341,10.0
15342,2.0
15343,4.0
15344,2.0
15345,3.0
15346,11.0
15347,7.0
15348,17.0
15349,4.0
15350,8.0
15352,7.0
15353,14.0
15354,16.0
15355,2.0
15356,2.0
15357,2.0
15358,7.0
15359,5.0
15360,4.0
15361,16.0
15362,5.0
15363,2.0
15364,7.0
15365,2.0
15366,1.0
15367,2.0
15368,2.0
15369,7.0
15370,16.0
15371,5.0
15372,13.0
15373,4.0
15374,8.0
15375,7.0
15376,1.0
15377,4.0
15378,11.0
15379,16.0
15380,8.0
15381,4.0
15382,8.0
15384,11.0
15385,14.0
15386,5.0
15387,5.0
15388,13.0
15391,4.0
15392,5.0
15393,2.0
15394,16.0
15396,7.0
15397,7.0
15398,4.0
15399,7.0
15400,13.0
15401,7.0
15402,7.0
15403,2.0
15404,7.0
15405,7.0
15406,2.0
15407,13.0
15408,1.0
15409,13.0
15410,4.0
15411,11.0
15412,4.0
15413,4.0
15414,7.0
15415,2.0
15417,10.0
15418,1.0
15419,5.0
15420,7.0
15421,4.0
15422,1.0
15423,16.0
15424,8.0
15425,4.0
15426,4.0
15427,7.0
15428,8.0
15429,7.0
15430,2.0
15431,4.0
15432,2.0
15433,7.0
15434,2.0
15435,7.0
15438,1.0
15439,17.0
15440,2.0
15441,16.0
15442,16.0
15443,13.0
15444,17.0
15445,2.0
15446,4.0
15447,2.0
15448,0.0
15449,1.0
15450,2.0
15451,11.0
15452,16.0
15453,11.0
15454,4.0
15455,7.0
15456,1.0
15457,11.0
15458,5.0
15459,10.0
15460,7.0
15461,11.0
15462,2.0
15463,2.0
15464,16.0
15465,7.0
15466,4.0
15467,7.0
15468,2.0
15469,4.0
15470,7.0
15471,7.0
15472,4.0
15473,8.0
15474,4.0
15475,7.0
15476,4.0
15477,13.0
15478,7.0
15479,5.0
15480,14.0
15481,13.0
15482,7.0
15483,7.0
15484,7.0
15485,4.0
15486,4.0
15487,1.0
15488,7.0
15489,7.0
15490,4.0
15491,5.0
15493,13.0
15494,13.0
15495,4.0
15496,2.0
15497,10.0
15498,5.0
15499,5.0
15500,5.0
15501,4.0
15502,13.0
15503,2.0
15504,10.0
15505,5.0
15506,7.0
15507,7.0
15508,13.0
15509,11.0
15510,2.0
15512,16.0
15513,17.0
15514,11.0
15515,2.0
15516,10.0
15517,1.0
15518,7.0
15519,2.0
15520,4.0
15521,7.0
15522,7.0
15523,13.0
15524,4.0
15525,4.0
15526,4.0
15527,2.0
15530,7.0
15531,13.0
15532,7.0
15533,7.0
15534,4.0
15535,7.0
15536,4.0
15537,1.0
15538,2.0
15539,4.0
15540,4.0
15541,5.0
15542,13.0
15543,5.0
15544,2.0
15545,7.0
15546,16.0
15547,7.0
15548,5.0
15549,2.0
15550,2.0
15551,2.0
15552,3.0
15553,7.0
15554,7.0
15555,16.0
15556,1.0
15557,7.0
15558,1.0
15559,4.0
15560,5.0
15561,7.0
15562,2.0
15563,11.0
15564,7.0
15565,4.0
15566,7.0
15567,11.0
15569,7.0
15570,7.0
15572,2.0
15573,4.0
15574,8.0
15575,2.0
15576,10.0
15577,7.0
15578,2.0
15579,5.0
15580,7.0
15581,16.0
15582,4.0
15583,2.0
15584,13.0
15585,4.0
15586,5.0
15587,16.0
15588,0.0
15590,16.0
15591,7.0
15592,7.0
15593,16.0
15594,8.0
15596,5.0
15597,13.0
15598,7.0
15599,7.0
15600,1.0
15601,1.0
15602,14.0
15603,7.0
15605,16.0
15606,16.0
15607,5.0
15608,8.0
15609,7.0
15610,16.0
15611,11.0
15612,7.0
15614,4.0
15615,7.0
15616,4.0
15617,7.0
15618,10.0
15619,2.0
15620,13.0
15621,5.0
15622,7.0
15623,11.0
15624,4.0
15625,7.0
15626,4.0
15627,5.0
15628,7.0
15629,2.0
15630,7.0
15631,5.0
15632,5.0
15633,4.0
15636,7.0
15637,13.0
15638,5.0
15639,8.0
15640,5.0
15641,2.0
15643,2.0
15644,2.0
15645,13.0
15646,7.0
15647,2.0
15648,7.0
15649,1.0
15650,7.0
15651,11.0
15652,2.0
15653,3.0
15654,5.0
15655,2.0
15656,4.0
15657,7.0
15658,7.0
15659,2.0
15660,7.0
15661,0.0
15662,7.0
15663,2.0
15664,13.0
15665,5.0
15666,2.0
15667,4.0
15668,11.0
15669,16.0
15670,4.0
15671,5.0
15672,7.0
15673,5.0
15674,6.0
15675,7.0
15676,16.0
15677,7.0
15678,1.0
15679,6.0
15680,8.0
15681,3.0
15682,16.0
15683,4.0
15684,2.0
15685,7.0
15686,16.0
15687,5.0
15688,2.0
15690,11.0
15691,15.0
15693,7.0
15694,5.0
15695,16.0
15696,5.0
15697,4.0
15698,5.0
15699,8.0
15700,11.0
15701,2.0
15702,5.0
15703,7.0
15704,2.0
15705,2.0
15706,11.0
15707,11.0
15708,8.0
15709,2.0
15710,2.0
15711,4.0
15712,2.0
15713,5.0
15714,2.0
15715,11.0
15716,4.0
15717,7.0
15718,10.0
15719,8.0
15720,11.0
15721,7.0
15722,5.0
15723,16.0
15724,7.0
15727,2.0
15728,4.0
15729,13.0
15730,7.0
15731,4.0
15732,5.0
15733,7.0
15734,2.0
15735,2.0
15736,4.0
15737,7.0
15738,2.0
15739,4.0
15740,2.0
15741,8.0
15742,2.0
15743,14.0
15744,13.0
15745,11.0
15746,11.0
15747,4.0
15748,16.0
15749,4.0
15750,5.0
15751,2.0
15752,7.0
15753,14.0
15754,4.0
15755,2.0
15756,7.0
15757,2.0
15758,16.0
15759,2.0
15760,4.0
15762,4.0
15763,8.0
15764,8.0
15765,5.0
15766,13.0
15767,2.0
15768,8.0
15769,7.0
15770,4.0
15771,13.0
15772,16.0
15773,11.0
15774,5.0
15775,7.0
15776,8.0
15777,10.0
15778,7.0
15779,13.0
15780,1.0
15781,16.0
15782,7.0
15784,5.0
15785,2.0
15786,8.0
15787,13.0
15788,2.0
15789,5.0
15790,17.0
15791,2.0
15792,1.0
15793,2.0
15794,4.0
15795,2.0
15796,7.0
15797,7.0
15798,10.0
15799,11.0
15800,7.0
15801,5.0
15802,5.0
15804,4.0
15805,7.0
15806,7.0
15807,13.0
15808,2.0
15809,3.0
15811,14.0
15812,13.0
15813,4.0
15814,8.0
15815,14.0
15816,14.0
15817,2.0
15818,4.0
15819,10.0
15820,11.0
15821,17.0
15822,7.0
15823,7.0
15824,8.0
15825,4.0
15826,7.0
15827,5.0
15828,2.0
15829,5.0
15830,5.0
15831,5.0
15832,1.0
15833,11.0
15834,5.0
15835,17.0
15836,13.0
15838,14.0
15839,7.0
15840,13.0
15841,7.0
15842,5.0
15843,2.0
15844,4.0
15845,11.0
15846,16.0
15847,4.0
15848,7.0
15849,4.0
15850,2.0
15851,7.0
15852,7.0
15853,2.0
15854,13.0
15855,7.0
15856,5.0
15857,11.0
15858,7.0
15859,4.0
15860,2.0
15861,16.0
15862,2.0
15863,16.0
15864,13.0
15865,2.0
15866,13.0
15867,0.0
15869,7.0
15870,2.0
15871,4.0
15872,7.0
15873,13.0
15874,7.0
15875,11.0
15876,2.0
15877,11.0
15878,14.0
15879,1.0
15880,14.0
15881,5.0
15882,5.0
15883,2.0
15884,17.0
15885,16.0
15886,6.0
15887,13.0
15888,2.0
15890,14.0
15891,2.0
15892,7.0
15893,14.0
15894,1.0
15895,14.0
15896,2.0
15897,8.0
15898,2.0
15899,16.0
15900,16.0
15901,5.0
15902,1.0
15903,7.0
15904,11.0
15905,8.0
15906,4.0
15907,2.0
15908,3.0
15909,3.0
15910,7.0
15911,11.0
15912,10.0
15913,11.0
15914,2.0
15915,5.0
15916,4.0
15917,2.0
15918,10.0
15920,16.0
15921,7.0
15922,4.0
15923,4.0
15924,16.0
15925,2.0
15926,16.0
15927,8.0
15928,14.0
15930,13.0
15931,7.0
15932,2.0
15933,13.0
15934,0.0
15936,7.0
15937,5.0
15938,1.0
15939,16.0
15940,17.0
15941,4.0
15942,5.0
15943,5.0
15944,11.0
15945,7.0
15946,13.0
15947,3.0
15948,16.0
15949,5.0
15950,5.0
15951,10.0
15952,2.0
15953,4.0
15954,2.0
15955,2.0
15956,16.0
15957,16.0
15958,7.0
15959,2.0
15960,16.0
15961,4.0
15962,1.0
15963,13.0
15964,5.0
15965,11.0
15966,7.0
15967,7.0
15968,5.0
15969,7.0
15970,11.0
15971,4.0
15972,13.0
15973,7.0
15974,5.0
15975,4.0
15976,7.0
15977,4.0
15978,8.0
15979,7.0
15980,13.0
15981,2.0
15982,2.0
15983,4.0
15984,7.0
15985,2.0
15986,5.0
15987,11.0
15988,8.0
15989,5.0
15990,7.0
15991,16.0
15992,16.0
15993,10.0
15994,16.0
15995,2.0
15996,2.0
15997,5.0
15998,13.0
15999,13.0
16000,4.0
16001,2.0
16002,8.0
16003,7.0
16004,11.0
16005,10.0
16007,5.0
16008,7.0
16009,8.0
16010,4.0
16011,2.0
16012,5.0
16013,4.0
16014,13.0
16015,4.0
16016,8.0
16017,10.0
16018,2.0
16019,16.0
16020,7.0
16021,2.0
16022,2.0
16023,14.0
16024,2.0
16025,5.0
16026,7.0
16027,7.0
16028,0.0
16029,4.0
16030,4.0
16031,4.0
16032,11.0
16033,2.0
16034,5.0
16035,4.0
16037,16.0
16038,7.0
16039,5.0
16040,2.0
16041,2.0
16042,16.0
16043,4.0
16044,5.0
16045,7.0
16046,5.0
16047,5.0
16048,4.0
16049,7.0
16050,11.0
16051,7.0
16052,13.0
16053,11.0
16054,14.0
16055,2.0
16056,4.0
16057,2.0
16058,5.0
16059,7.0
16060,4.0
16061,16.0
16062,16.0
16063,1.0
16064,5.0
16065,2.0
16066,7.0
16067,4.0
16068,11.0
16069,7.0
16070,16.0
16071,4.0
16072,2.0
16073,2.0
16074,4.0
16075,7.0
16076,10.0
16077,4.0
16079,13.0
16080,2.0
16081,7.0
16082,7.0
16083,5.0
16084,7.0
16085,5.0
16086,1.0
16087,10.0
16088,5.0
16089,10.0
16090,2.0
16091,4.0
16092,4.0
16093,11.0
16094,7.0
16095,11.0
16096,16.0
16097,13.0
16098,8.0
16099,5.0
16100,7.0
16101,16.0
16102,4.0
16103,7.0
16104,7.0
16105,7.0
16106,13.0
16107,12.0
16108,4.0
16110,6.0
16111,16.0
16112,14.0
16113,2.0
16114,5.0
16116,3.0
16117,4.0
16118,16.0
16119,13.0
16120,10.0
16121,2.0
16122,16.0
16123,4.0
16124,13.0
16125,11.0
16126,13.0
16127,8.0
16128,11.0
16129,7.0
16130,13.0
16131,4.0
16132,13.0
16133,13.0
16135,14.0
16136,13.0
16137,2.0
16138,3.0
16139,8.0
16140,13.0
16141,7.0
16142,11.0
16143,2.0
16144,13.0
16145,7.0
16146,11.0
16147,5.0
16148,4.0
16149,1.0
16150,2.0
16151,5.0
16152,16.0
16153,7.0
16154,4.0
16155,2.0
16156,5.0
16158,5.0
16159,2.0
16160,3.0
16161,16.0
16162,2.0
16163,7.0
16164,4.0
16165,11.0
16166,4.0
16167,10.0
16168,3.0
16169,5.0
16172,7.0
16173,7.0
16174,16.0
16175,13.0
16176,4.0
16177,4.0
16178,17.0
16179,14.0
16180,13.0
16181,5.0
16182,4.0
16183,4.0
16184,7.0
16185,10.0
16186,16.0
16187,2.0
16188,5.0
16189,2.0
16190,5.0
16191,13.0
16192,5.0
16193,7.0
16194,13.0
16195,7.0
16196,4.0
16197,4.0
16198,7.0
16199,1.0
16200,11.0
16201,16.0
16202,8.0
16203,7.0
16204,5.0
16205,2.0
16206,11.0
16207,17.0
16208,16.0
16209,4.0
16210,5.0
16211,7.0
16213,4.0
16214,2.0
16215,17.0
16216,2.0
16217,7.0
16218,7.0
16220,2.0
16221,5.0
16222,4.0
16223,4.0
16224,2.0
16225,16.0
16226,8.0
16227,5.0
16228,5.0
16229,13.0
16230,16.0
16231,14.0
16232,10.0
16233,2.0
16235,2.0
16236,8.0
16237,2.0
16238,5.0
16239,10.0
16240,11.0
16241,5.0
16242,5.0
16243,12.0
16244,11.0
16245,13.0
16246,7.0
16248,13.0
16249,7.0
16250,2.0
16251,1.0
16252,4.0
16253,2.0
16254,11.0
16255,13.0
16256,2.0
16257,5.0
16258,8.0
16259,2.0
16261,7.0
16262,7.0
16263,5.0
16264,16.0
16265,7.0
16266,7.0
16267,3.0
16268,8.0
16269,14.0
16270,4.0
16271,16.0
16272,7.0
16273,8.0
16274,4.0
16275,4.0
16276,7.0
16277,5.0
16278,16.0
16279,7.0
16280,7.0
16281,5.0
16282,2.0
16283,1.0
16284,11.0
16285,11.0
16286,17.0
16287,4.0
16288,7.0
16289,13.0
16290,11.0
16291,2.0
16292,11.0
16293,7.0
16294,5.0
16295,13.0
16296,7.0
16297,4.0
16298,13.0
16299,7.0
16300,2.0
16301,4.0
16303,2.0
16304,4.0
16305,16.0
16306,5.0
16307,5.0
16308,2.0
16309,8.0
16310,5.0
16311,14.0
16313,11.0
16314,8.0
16315,4.0
16316,4.0
16317,2.0
16318,4.0
16319,2.0
16320,2.0
16321,4.0
16322,7.0
16323,5.0
16324,4.0
16325,7.0
16326,2.0
16327,5.0
16328,7.0
16329,8.0
16330,8.0
16331,5.0
16332,7.0
16333,4.0
16334,13.0
16335,16.0
16336,11.0
16337,11.0
16338,2.0
16339,2.0
16340,2.0
16341,16.0
16342,4.0
16344,7.0
16345,5.0
16346,13.0
16347,4.0
16348,4.0
16349,13.0
16350,5.0
16351,16.0
16352,4.0
16353,0.0
16355,4.0
16356,5.0
16357,5.0
16358,5.0
16359,7.0
16361,4.0
16362,7.0
16363,5.0
16365,11.0
16366,8.0
16367,8.0
16368,5.0
16369,11.0
16370,16.0
16371,16.0
16372,5.0
16373,3.0
16374,7.0
16375,11.0
16376,13.0
16377,2.0
16378,3.0
16379,5.0
16380,7.0
16381,2.0
16382,8.0
16383,5.0
16384,4.0
16385,5.0
16386,2.0
16387,1.0
16388,5.0
16389,16.0
16390,4.0
16391,8.0
16392,5.0
16393,7.0
16394,5.0
16395,13.0
16396,4.0
16397,13.0
16398,1.0
16399,16.0
16400,2.0
16401,13.0
16402,7.0
16403,11.0
16404,7.0
16406,13.0
16407,4.0
16408,7.0
16409,5.0
16410,13.0
16413,16.0
16414,10.0
16415,4.0
16416,7.0
16418,2.0
16419,5.0
16420,10.0
16422,5.0
16423,2.0
16424,7.0
16425,16.0
16426,5.0
16427,2.0
16428,7.0
16429,5.0
16430,4.0
16431,13.0
16432,5.0
16433,11.0
16434,7.0
16435,5.0
16436,6.0
16437,2.0
16438,7.0
16439,2.0
16440,5.0
16441,13.0
16442,4.0
16443,7.0
16444,7.0
16445,16.0
16447,10.0
16448,14.0
16449,10.0
16450,1.0
16451,5.0
16452,2.0
16453,8.0
16454,15.0
16455,7.0
16456,7.0
16457,1.0
16458,3.0
16459,13.0
16460,7.0
16461,5.0
16462,7.0
16463,7.0
16464,2.0
16465,17.0
16466,4.0
16467,2.0
16468,5.0
16469,2.0
16471,7.0
16473,8.0
16474,4.0
16475,11.0
16476,11.0
16477,13.0
16478,6.0
16479,4.0
16480,13.0
16481,2.0
16482,2.0
16483,2.0
16484,7.0
16485,4.0
16486,8.0
16487,11.0
16488,7.0
16489,7.0
16491,2.0
16492,2.0
16493,2.0
16494,7.0
16495,2.0
16496,14.0
16497,2.0
16498,2.0
16499,7.0
16500,14.0
16501,5.0
16502,5.0
16503,2.0
16504,4.0
16505,13.0
16506,5.0
16507,4.0
16508,14.0
16509,7.0
16510,7.0
16511,2.0
16512,2.0
16514,4.0
16515,5.0
16516,4.0
16517,2.0
16518,2.0
16519,5.0
16520,11.0
16521,7.0
16522,11.0
16523,13.0
16524,7.0
16525,4.0
16526,13.0
16527,11.0
16528,10.0
16529,2.0
16530,4.0
16531,2.0
16532,7.0
16533,4.0
16534,4.0
16535,2.0
16536,13.0
16537,7.0
16539,16.0
16540,7.0
16541,2.0
16542,2.0
16543,2.0
16544,11.0
16545,11.0
16546,4.0
16547,7.0
16548,3.0
16549,2.0
16550,13.0
16551,2.0
16552,16.0
16553,8.0
16554,7.0
16555,4.0
16556,2.0
16557,4.0
16558,3.0
16560,4.0
16561,2.0
16563,14.0
16564,16.0
16565,16.0
16566,5.0
16567,3.0
16569,17.0
16570,5.0
16571,4.0
16572,4.0
16573,13.0
16574,4.0
16575,7.0
16576,3.0
16577,4.0
16579,7.0
16580,0.0
16581,16.0
16582,7.0
16583,7.0
16584,16.0
16585,8.0
16586,2.0
16587,10.0
16588,1.0
16589,4.0
16590,5.0
16591,8.0
16592,10.0
16593,7.0
16594,2.0
16595,14.0
16596,5.0
16598,7.0
16599,2.0
16600,11.0
16601,7.0
16602,11.0
16603,7.0
16604,13.0
16606,11.0
16607,7.0
16608,7.0
16609,7.0
16610,2.0
16611,5.0
16612,11.0
16613,8.0
16614,5.0
16615,0.0
16616,2.0
16618,3.0
16619,7.0
16620,7.0
16621,5.0
16622,16.0
16623,4.0
16624,11.0
16626,13.0
16627,4.0
16628,13.0
16629,7.0
16630,5.0
16631,11.0
16632,7.0
16633,1.0
16634,7.0
16635,13.0
16636,4.0
16637,8.0
16638,2.0
16639,14.0
16640,4.0
16641,5.0
16642,16.0
16643,2.0
16644,2.0
16645,4.0
16646,11.0
16647,5.0
16648,13.0
16649,5.0
16650,4.0
16651,7.0
16652,2.0
16653,2.0
16654,2.0
16655,4.0
16656,2.0
16657,2.0
16658,5.0
16659,13.0
16660,14.0
16661,8.0
16662,4.0
16663,4.0
16664,4.0
16665,2.0
16666,14.0
16667,2.0
16668,2.0
16669,7.0
16670,16.0
16672,5.0
16673,4.0
16674,13.0
16675,16.0
16676,5.0
16677,2.0
16678,16.0
16679,7.0
16680,5.0
16681,13.0
16682,2.0
16683,5.0
16684,5.0
16685,2.0
16686,4.0
16687,2.0
16688,3.0
16689,11.0
16690,7.0
16691,5.0
16692,2.0
16693,7.0
16694,8.0
16695,4.0
16696,4.0
16697,7.0
16698,13.0
16699,11.0
16700,2.0
16701,10.0
16702,4.0
16703,7.0
16704,7.0
16705,7.0
16707,4.0
16708,14.0
16709,1.0
16710,11.0
16711,7.0
16712,2.0
16713,8.0
16714,2.0
16715,16.0
16716,13.0
16717,2.0
16718,13.0
16719,7.0
16721,14.0
16722,11.0
16723,4.0
16724,11.0
16725,5.0
16726,16.0
16727,7.0
16728,16.0
16729,7.0
16730,2.0
16731,4.0
16732,5.0
16733,2.0
16734,10.0
16735,5.0
16736,2.0
16737,2.0
16738,4.0
16739,16.0
16740,7.0
16741,2.0
16742,7.0
16743,16.0
16744,8.0
16745,7.0
16746,5.0
16747,2.0
16748,7.0
16749,2.0
16750,4.0
16751,7.0
16752,5.0
16753,5.0
16754,7.0
16755,7.0
16756,7.0
16757,2.0
16758,5.0
16759,2.0
16760,11.0
16762,5.0
16763,7.0
16764,2.0
16765,16.0
16766,5.0
16767,7.0
16768,16.0
16769,7.0
16770,1.0
16771,11.0
16772,5.0
16773,5.0
16774,8.0
16775,16.0
16776,7.0
16777,11.0
16778,11.0
16779,7.0
16780,2.0
16781,7.0
16782,7.0
16783,14.0
16784,4.0
16786,5.0
16787,13.0
16788,11.0
16789,14.0
16790,16.0
16791,5.0
16792,7.0
16793,3.0
16794,2.0
16795,2.0
16796,11.0
16797,13.0
16798,7.0
16799,7.0
16801,2.0
16802,13.0
16803,4.0
16804,2.0
16805,14.0
16806,3.0
16807,11.0
16808,2.0
16809,10.0
16810,1.0
16812,13.0
16813,5.0
16814,4.0
16815,16.0
16816,4.0
16817,10.0
16818,10.0
16819,4.0
16820,2.0
16821,16.0
16822,13.0
16823,4.0
16824,2.0
16825,16.0
16826,10.0
16828,4.0
16829,16.0
16830,1.0
16831,2.0
16832,5.0
16833,17.0
16834,5.0
16837,7.0
16838,11.0
16839,2.0
16840,2.0
16841,7.0
16842,5.0
16843,7.0
16844,16.0
16845,2.0
16846,4.0
16847,13.0
16848,8.0
16849,7.0
16850,4.0
16851,16.0
16852,10.0
16853,7.0
16854,16.0
16855,2.0
16856,2.0
16857,16.0
16858,2.0
16859,7.0
16860,8.0
16861,4.0
16862,7.0
16863,5.0
16864,1.0
16865,7.0
16866,13.0
16867,16.0
16868,14.0
16869,2.0
16870,4.0
16871,7.0
16872,14.0
16873,13.0
16874,7.0
16875,4.0
16876,14.0
16877,8.0
16878,2.0
16879,7.0
16880,7.0
16881,4.0
16882,11.0
16883,2.0
16884,2.0
16886,5.0
16887,2.0
16888,5.0
16889,7.0
16890,10.0
16891,14.0
16892,2.0
16893,8.0
16894,5.0
16895,8.0
16896,8.0
16897,4.0
16898,16.0
16899,16.0
16900,2.0
16901,10.0
16902,8.0
16903,11.0
16904,11.0
16905,10.0
16906,4.0
16907,14.0
16908,2.0
16909,8.0
16910,4.0
16911,17.0
16912,2.0
16913,11.0
16914,5.0
16915,4.0
16916,1.0
16917,11.0
16918,7.0
16919,7.0
16920,5.0
16921,4.0
16923,16.0
16924,2.0
16925,4.0
16926,2.0
16927,8.0
16928,11.0
16929,11.0
16930,4.0
16931,2.0
16932,11.0
16933,4.0
16934,16.0
16935,17.0
16936,2.0
16937,2.0
16938,2.0
16939,8.0
16940,16.0
16941,2.0
16942,16.0
16943,2.0
16944,2.0
16945,2.0
16948,7.0
16949,4.0
16950,5.0
16951,10.0
16952,11.0
16953,2.0
16954,13.0
16955,17.0
16956,7.0
16957,4.0
16958,4.0
16959,2.0
16960,8.0
16961,13.0
16962,7.0
16963,14.0
16964,5.0
16965,4.0
16966,4.0
16967,8.0
16968,13.0
16969,4.0
16970,7.0
16971,0.0
16973,4.0
16974,2.0
16975,7.0
16976,1.0
16977,2.0
16978,16.0
16979,7.0
16980,13.0
16981,4.0
16982,7.0
16984,2.0
16985,7.0
16986,16.0
16987,7.0
16988,11.0
16989,5.0
16990,16.0
16991,5.0
16992,7.0
16993,11.0
16994,13.0
16995,2.0
16996,4.0
16997,16.0
16998,7.0
16999,7.0
17000,16.0
17001,5.0
17003,11.0
17004,2.0
17005,7.0
17006,4.0
17007,13.0
17008,1.0
17009,2.0
17010,16.0
17011,13.0
17012,16.0
17013,7.0
17014,16.0
17015,2.0
17016,5.0
17017,11.0
17018,4.0
17019,2.0
17020,16.0
17021,4.0
17022,2.0
17023,7.0
17024,8.0
17025,4.0
17026,13.0
17027,7.0
17028,2.0
17029,5.0
17030,13.0
17031,1.0
17032,5.0
17033,4.0
17034,2.0
17035,11.0
17036,13.0
17037,2.0
17038,4.0
17039,7.0
17040,7.0
17041,16.0
17042,5.0
17043,7.0
17044,0.0
17045,2.0
17046,2.0
17047,7.0
17048,7.0
17049,16.0
17050,7.0
17051,7.0
17052,2.0
17053,2.0
17054,16.0
17055,4.0
17056,2.0
17057,6.0
17058,2.0
17059,8.0
17061,8.0
17062,16.0
17063,4.0
17064,2.0
17065,1.0
17066,5.0
17068,5.0
17069,11.0
17070,2.0
17071,5.0
17072,5.0
17073,2.0
17074,5.0
17075,13.0
17076,2.0
17077,6.0
17078,7.0
17079,7.0
17080,10.0
17081,5.0
17083,11.0
17084,16.0
17085,4.0
17086,1.0
17087,11.0
17088,7.0
17089,16.0
17090,5.0
17091,2.0
17092,7.0
17093,2.0
17094,7.0
17095,13.0
17097,16.0
17098,7.0
17099,4.0
17100,7.0
17101,7.0
17102,4.0
17103,16.0
17104,2.0
17105,17.0
17106,8.0
17107,2.0
17108,7.0
17109,13.0
17110,5.0
17111,2.0
17112,2.0
17113,2.0
17114,7.0
17115,10.0
17116,2.0
17117,13.0
17118,3.0
17119,4.0
17120,4.0
17121,3.0
17122,5.0
17123,8.0
17124,3.0
17125,2.0
17126,13.0
17127,2.0
17128,4.0
17130,7.0
17131,2.0
17132,16.0
17133,2.0
17134,2.0
17135,7.0
17136,13.0
17137,14.0
17138,7.0
17140,7.0
17141,3.0
17142,4.0
17143,11.0
17144,7.0
17145,11.0
17146,1.0
17147,16.0
17148,13.0
17149,2.0
17150,7.0
17151,5.0
17152,14.0
17153,6.0
17154,16.0
17155,7.0
17156,7.0
17157,16.0
17158,13.0
17159,13.0
17160,2.0
17161,7.0
17162,13.0
17163,2.0
17164,13.0
17166,7.0
17167,14.0
17168,13.0
17169,16.0
17170,3.0
17171,2.0
17172,4.0
17173,4.0
17174,5.0
17175,16.0
17176,4.0
17177,7.0
17178,16.0
17179,13.0
17180,2.0
17181,5.0
17182,8.0
17183,2.0
17184,7.0
17186,13.0
17187,4.0
17188,5.0
17189,4.0
17190,11.0
17191,7.0
17192,8.0
17193,13.0
17194,8.0
17195,2.0
17197,16.0
17198,10.0
17199,8.0
17200,2.0
17202,2.0
17203,4.0
17204,16.0
17205,2.0
17206,5.0
17207,7.0
17209,4.0
17210,7.0
17211,17.0
17212,11.0
17213,11.0
17214,13.0
17215,2.0
17216,7.0
17217,5.0
17218,7.0
17219,2.0
17220,14.0
17221,7.0
17222,7.0
17223,17.0
17224,4.0
17225,7.0
17227,10.0
17228,7.0
17229,0.0
17230,2.0
17231,4.0
17232,5.0
17233,5.0
17234,7.0
17235,2.0
17236,5.0
17237,5.0
17238,5.0
17239,13.0
17240,4.0
17241,2.0
17242,2.0
17243,1.0
17244,2.0
17246,10.0
17247,4.0
17248,10.0
17249,7.0
17250,1.0
17251,5.0
17252,2.0
17253,5.0
17254,7.0
17255,5.0
17256,2.0
17258,2.0
17259,2.0
17260,2.0
17261,7.0
17262,4.0
17263,1.0
17264,2.0
17265,7.0
17266,7.0
17268,1.0
17269,2.0
17270,14.0
17271,2.0
17272,4.0
17273,4.0
17274,11.0
17275,7.0
17276,0.0
17277,5.0
17278,2.0
17279,4.0
17280,13.0
17281,4.0
17282,10.0
17283,8.0
17284,5.0
17285,7.0
17286,5.0
17287,4.0
17288,7.0
17289,7.0
17290,4.0
17291,1.0
17293,2.0
17294,14.0
17295,8.0
17296,7.0
17298,7.0
17299,1.0
17300,16.0
17301,7.0
17302,13.0
17303,4.0
17304,14.0
17305,4.0
17306,8.0
17307,2.0
17308,2.0
17309,5.0
17310,1.0
17311,13.0
17312,7.0
17313,4.0
17314,2.0
17315,4.0
17316,5.0
17317,10.0
17318,2.0
17319,7.0
17320,7.0
17321,7.0
17322,17.0
17323,8.0
17324,2.0
17325,16.0
17326,17.0
17328,16.0
17329,4.0
17330,2.0
17331,2.0
17332,7.0
17333,1.0
17334,10.0
17335,7.0
17336,16.0
17337,7.0
17338,4.0
17339,5.0
17340,0.0
17341,14.0
17342,7.0
17343,16.0
17344,1.0
17345,7.0
17346,2.0
17347,4.0
17348,2.0
17349,13.0
17350,16.0
17351,4.0
17352,5.0
17353,14.0
17354,2.0
17355,7.0
17356,1.0
17357,7.0
17358,7.0
17359,4.0
17360,7.0
17361,7.0
17362,14.0
17363,16.0
17364,2.0
17365,13.0
17366,4.0
17367,7.0
17370,11.0
17371,11.0
17372,16.0
17373,7.0
17374,5.0
17375,2.0
17376,4.0
17377,16.0
17378,7.0
17379,5.0
17380,5.0
17381,5.0
17382,2.0
17383,16.0
17384,10.0
17386,7.0
17387,16.0
17388,5.0
17389,10.0
17390,2.0
17391,7.0
17392,13.0
17393,8.0
17394,3.0
17395,13.0
17396,11.0
17397,7.0
17398,10.0
17400,5.0
17401,5.0
17402,4.0
17403,11.0
17404,0.0
17405,7.0
17406,13.0
17407,16.0
17408,13.0
17409,4.0
17410,2.0
17411,5.0
17412,14.0
17413,13.0
17414,11.0
17416,11.0
17417,8.0
17418,7.0
17419,17.0
17420,1.0
17421,17.0
17422,10.0
17423,8.0
17424,16.0
17425,13.0
17426,10.0
17427,7.0
17428,4.0
17430,7.0
17431,7.0
17432,11.0
17433,7.0
17434,13.0
17435,4.0
